duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
244,udp,smtp,REJ,9719,5980,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,14,43,0.02,0.02,0.01,0.01,0.79,0.19,0.42,200,154,0.6,0.55,0.33,0.68,0.01,0.02,0.01,0.01,normal
263,icmp,ssh,REJ,6895,1076,0,0,0,23,0,1,0,0,0,0,1,0,4,0,1,0,40,10,0.07,0.07,0.08,0.06,0.92,0.0,0.19,169,103,0.93,0.71,0.67,0.65,0.06,0.07,0.09,0.09,normal
63,tcp,ftp,S0,4092,4,0,0,0,14,0,0,4,0,0,0,1,0,4,0,0,0,5,4,0.23,0.2,0.11,0.12,0.42,0.22,0.0,16,23,0.71,0.05,0.92,0.21,0.23,0.26,0.11,0.08,phf
34,tcp,ftp,REJ,3925,8841,0,0,0,7,0,1,0,0,0,0,3,0,1,0,1,0,14,38,0.07,0.08,0.03,0.03,0.92,0.11,0.53,70,84,0.04,0.19,0.24,0.26,0.06,0.07,0.02,0.03,normal
111,tcp,ftp,REJ,2390,7274,0,0,0,9,0,1,0,0,0,0,1,0,1,0,1,0,15,17,0.04,0.05,0.08,0.07,0.85,0.01,0.99,234,254,0.28,0.14,0.94,0.93,0.05,0.04,0.07,0.09,normal
14,tcp,ftp,SF,4174,4767,0,0,0,2,3,1,4,1,0,34,12,4,3,0,1,0,6,8,0.17,0.16,0.13,0.15,0.58,0.05,0.33,232,88,0.48,0.53,0.03,0.3,0.14,0.15,0.16,0.1,buffer_overflow
3,icmp,private,REJ,62,34,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,228,117,0.95,1.09,0.11,0.11,0.86,0.05,0.53,236,238,0.02,0.8,0.64,0.04,0.88,1.0,0.1,0.11,teardrop
3,icmp,private,S0,65,80,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,172,222,0.94,1.04,0.11,0.09,0.82,0.02,0.31,255,224,0.98,0.07,0.74,0.33,0.91,0.94,0.12,0.09,smurf
2,tcp,eco_i,S0,63,18,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,499,497,1.0,1.15,0.02,0.02,0.9,0.0,0.14,25,153,0.48,0.93,0.22,0.82,1.08,1.21,0.02,0.01,pod
4,udp,private,RSTOS0,25,59,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,131,173,0.84,0.78,0.07,0.08,0.98,0.02,0.04,131,42,0.32,0.01,0.1,0.14,0.64,1.01,0.06,0.06,teardrop
0,tcp,other,S0,13,32,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,252,215,0.81,0.88,0.05,0.04,0.97,0.09,0.84,81,198,0.7,0.03,0.06,0.24,0.62,1.05,0.07,0.05,neptune
189,tcp,smtp,S0,4406,9246,0,0,0,10,0,1,0,0,0,0,0,0,2,0,0,0,11,37,0.09,0.08,0.08,0.09,0.89,0.13,0.06,4,61,0.73,0.66,0.86,0.1,0.07,0.1,0.09,0.09,normal
5,tcp,eco_i,RSTO,62,90,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,411,313,0.96,0.92,0.15,0.14,0.87,0.07,0.54,216,81,0.23,0.19,0.46,0.78,0.72,1.21,0.13,0.13,teardrop
260,tcp,smtp,S0,5815,474,0,0,0,22,0,1,0,0,0,0,4,0,3,0,0,0,12,46,0.03,0.03,0.08,0.08,0.88,0.06,0.08,126,53,0.54,0.95,0.99,0.09,0.04,0.04,0.09,0.09,normal
5,tcp,eco_i,RSTO,36,29,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,386,168,0.9,0.75,0.07,0.07,0.87,0.02,0.15,208,58,0.76,0.09,0.35,0.19,0.88,0.9,0.07,0.08,land
136,udp,ftp,REJ,9296,4734,0,0,0,9,0,1,0,0,0,0,5,0,2,0,1,0,2,26,0.03,0.03,0.04,0.03,0.74,0.17,0.96,145,10,0.83,0.73,0.0,0.06,0.02,0.04,0.04,0.04,normal
70,udp,ftp,REJ,6313,9090,0,0,0,10,0,1,0,0,0,0,5,0,0,0,1,0,48,32,0.05,0.06,0.09,0.1,0.91,0.03,0.28,157,98,0.58,0.5,0.86,0.61,0.05,0.06,0.09,0.07,normal
3,tcp,ssh,S0,263,7475,0,0,0,3,0,1,0,0,0,0,4,0,5,0,0,0,31,42,0.02,0.02,0.09,0.08,0.87,0.25,0.44,207,65,0.69,0.64,0.72,0.91,0.02,0.02,0.07,0.1,normal
9,udp,private,S0,49,46,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,235,7,0.89,0.78,0.25,0.26,0.03,0.64,0.63,158,133,0.99,0.8,0.26,0.21,0.94,0.77,0.31,0.28,portsweep
3,icmp,http,RSTO,69,8,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,408,125,0.99,1.13,0.17,0.17,0.87,0.04,0.41,151,190,0.36,0.28,0.22,0.95,1.19,0.98,0.12,0.17,land
244,udp,http,SF,8412,1666,0,0,0,2,0,1,0,0,0,0,4,0,4,0,0,0,47,12,0.02,0.02,0.07,0.07,0.9,0.11,0.98,232,95,0.45,0.79,0.46,0.47,0.02,0.02,0.05,0.05,normal
173,udp,http,SF,3742,3638,0,0,0,22,0,1,0,0,0,0,0,0,2,0,1,0,18,35,0.03,0.03,0.02,0.02,0.83,0.28,0.8,48,7,0.53,0.07,0.36,0.96,0.04,0.03,0.02,0.02,normal
94,tcp,smtp,SF,1038,1847,0,0,0,30,0,1,0,0,0,0,4,0,5,0,0,0,50,40,0.07,0.06,0.04,0.04,0.98,0.08,0.48,179,209,0.91,0.12,0.22,0.66,0.08,0.07,0.04,0.04,normal
3,tcp,private,RSTOS0,62,38,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,1,326,242,0.94,1.12,0.07,0.08,0.86,0.05,0.62,83,180,0.51,0.42,0.38,0.73,0.8,0.98,0.09,0.09,neptune
5,tcp,private,REJ,3,45,0,1,0,22,0,0,0,0,0,0,0,0,0,0,1,1,472,124,0.88,1.02,0.06,0.07,0.81,0.03,0.51,15,110,0.03,0.72,0.27,0.55,1.1,1.13,0.08,0.06,pod
197,tcp,http,SF,2729,9395,0,0,0,23,0,1,0,0,0,0,3,0,3,0,0,0,34,36,0.02,0.02,0.02,0.02,0.98,0.26,0.94,32,40,0.74,0.48,0.71,0.83,0.02,0.02,0.03,0.02,normal
4,tcp,other,SF,13,34,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,53,7,0.79,0.79,0.42,0.4,0.24,0.6,0.93,54,58,0.03,0.11,0.63,0.02,0.97,0.78,0.44,0.37,ipsweep
56,icmp,private,S0,7159,3466,0,0,0,28,0,1,0,0,0,0,5,0,4,0,0,0,6,44,0.06,0.07,0.1,0.1,0.72,0.16,0.02,255,155,0.16,0.04,0.72,0.39,0.06,0.04,0.12,0.07,normal
193,tcp,ftp,S0,4987,9531,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,2,36,0.06,0.06,0.06,0.06,0.72,0.15,0.59,34,70,0.67,0.33,0.23,0.33,0.06,0.06,0.04,0.06,normal
189,icmp,ftp,S0,1466,4161,0,0,0,14,0,1,0,0,0,0,2,0,3,0,1,0,40,4,0.06,0.06,0.03,0.02,0.97,0.17,0.49,75,69,0.49,0.28,0.77,0.79,0.07,0.06,0.02,0.03,normal
8,tcp,ftp_data,SF,1972,87,0,0,0,12,0,0,4,0,0,0,10,0,3,0,1,0,9,2,0.04,0.04,0.07,0.09,0.39,0.34,0.99,167,164,0.79,0.32,0.65,0.06,0.04,0.03,0.08,0.07,ftp_write
0,icmp,private,S0,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2,0.94,1.09,0.11,0.11,0.2,0.91,0.16,33,46,0.45,0.84,0.6,0.93,1.07,1.11,0.13,0.14,saint
59,tcp,http,REJ,7709,306,0,0,0,18,0,0,0,0,0,0,0,0,9,0,1,1,10,7,0.05,0.04,0.0,0.0,0.3,0.38,0.11,103,77,0.71,0.48,0.65,0.65,0.04,0.05,0.0,0.0,spy
0,tcp,eco_i,RSTOS0,22,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,289,345,0.81,0.67,0.13,0.14,0.9,0.02,0.05,177,143,0.43,0.71,0.55,0.49,0.86,1.0,0.11,0.14,pod
296,icmp,ssh,SF,1424,6651,0,0,0,1,0,1,0,0,0,0,5,0,4,0,1,0,50,36,0.08,0.06,0.1,0.1,0.95,0.13,0.88,173,255,0.3,0.83,0.1,0.4,0.07,0.07,0.09,0.08,normal
2,udp,eco_i,SF,2,38,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,205,6,0.98,1.05,0.4,0.41,0.2,0.5,0.2,63,245,0.35,0.72,0.74,0.15,1.09,1.23,0.45,0.49,nmap
99,udp,ftp,SF,3499,6478,0,0,0,5,0,1,0,0,0,0,4,0,2,0,0,0,48,27,0.08,0.09,0.07,0.06,0.95,0.29,0.07,229,193,0.85,0.64,0.25,0.59,0.07,0.08,0.09,0.06,normal
100,icmp,ssh,SF,8004,6096,0,0,0,10,0,1,0,0,0,0,0,0,3,0,1,0,11,9,0.01,0.01,0.04,0.04,0.87,0.23,0.5,254,204,0.86,0.26,0.61,0.52,0.01,0.01,0.03,0.05,normal
280,icmp,http,REJ,8337,8423,0,0,0,24,0,1,0,0,0,0,5,0,3,0,1,0,16,43,0.06,0.06,0.01,0.0,0.83,0.15,0.41,85,39,0.58,0.45,0.66,0.39,0.08,0.05,0.0,0.0,normal
6,udp,http,REJ,4565,9968,0,0,0,11,0,1,0,0,0,0,2,0,0,0,1,0,39,11,0.01,0.01,0.05,0.06,0.99,0.04,0.12,181,101,0.11,0.46,0.93,0.88,0.01,0.02,0.06,0.07,normal
177,udp,ftp,SF,7264,5696,0,0,0,30,0,1,0,0,0,0,0,0,2,0,0,0,2,19,0.08,0.07,0.04,0.03,0.86,0.14,0.92,90,29,0.8,0.7,0.77,0.1,0.06,0.07,0.04,0.03,normal
76,tcp,ftp,REJ,7787,937,0,0,0,16,0,0,1,0,0,0,2,0,3,0,1,0,1,1,0.06,0.06,0.25,0.2,0.65,0.44,0.11,2,126,0.88,0.14,0.48,0.89,0.05,0.07,0.29,0.23,warezmaster
44,udp,smtp,S0,2323,3409,0,0,0,11,0,1,0,0,0,0,5,0,2,0,1,0,3,41,0.06,0.07,0.05,0.05,0.99,0.28,0.04,246,117,0.75,0.07,0.95,0.42,0.05,0.07,0.06,0.05,normal
191,tcp,ftp,REJ,9921,3667,0,0,0,15,0,1,0,0,0,0,4,0,2,0,0,0,25,31,0.04,0.04,0.04,0.04,1.0,0.27,0.37,35,139,0.12,0.62,0.22,0.07,0.05,0.03,0.05,0.04,normal
9,tcp,other,REJ,9,21,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,62,9,0.9,0.73,0.21,0.24,0.18,0.9,0.5,83,6,0.5,0.93,0.28,0.12,0.88,0.67,0.24,0.17,saint
2,tcp,http,RSTOS0,29,76,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,1,135,313,0.92,1.0,0.18,0.18,0.94,0.07,0.54,236,18,0.86,0.76,0.09,0.5,0.73,1.18,0.21,0.23,land
17,udp,ssh,S0,5548,3427,0,0,0,11,0,1,0,0,0,0,4,0,3,0,1,0,16,26,0.02,0.02,0.02,0.03,0.71,0.17,0.42,237,143,0.66,0.38,0.83,0.36,0.03,0.03,0.02,0.02,normal
4,tcp,http,RSTO,17,90,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,227,365,1.0,1.05,0.03,0.03,0.87,0.07,0.13,171,1,0.34,0.73,0.25,0.99,1.28,0.9,0.04,0.04,back
32,icmp,domain,SF,2313,5190,0,0,0,28,0,1,0,0,0,0,3,0,5,0,0,0,50,18,0.09,0.1,0.03,0.03,0.84,0.24,0.61,16,56,0.32,0.58,0.51,0.66,0.07,0.11,0.02,0.04,normal
7,udp,private,S0,12,23,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,1,226,7,0.66,0.62,0.47,0.44,0.17,0.97,0.79,49,124,0.72,0.19,0.38,0.02,0.58,0.7,0.41,0.57,saint
4,tcp,private,S0,83,40,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,1,133,455,0.93,1.08,0.14,0.14,0.82,0.04,0.52,1,74,0.7,0.4,0.26,0.47,1.1,0.88,0.13,0.16,smurf
3,icmp,other,REJ,44,32,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,227,8,0.58,0.49,0.0,0.0,0.02,0.5,0.2,109,189,0.35,0.44,0.35,0.89,0.67,0.66,0.01,0.0,portsweep
7,icmp,private,REJ,24,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,1,199,4,0.86,0.95,0.37,0.4,0.13,0.95,0.86,220,156,0.08,0.82,0.55,0.86,0.95,1.02,0.29,0.4,ipsweep
0,tcp,http,REJ,99,76,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,135,295,0.92,0.99,0.07,0.07,0.87,0.08,0.14,84,11,0.7,0.63,0.53,0.49,1.01,0.81,0.08,0.06,neptune
111,udp,ssh,SF,1578,5513,0,0,0,15,0,1,0,0,0,0,0,0,4,0,0,0,2,34,0.03,0.03,0.01,0.01,0.8,0.29,0.04,99,101,0.24,0.66,0.54,0.86,0.02,0.03,0.01,0.01,normal
1,tcp,http,RSTO,7,35,0,2,0,14,0,0,0,0,0,0,0,0,0,0,1,0,171,509,0.8,0.82,0.07,0.08,0.93,0.01,0.62,181,150,0.5,0.39,0.27,0.25,1.0,0.93,0.07,0.09,neptune
264,udp,private,REJ,1193,991,0,0,0,14,0,1,0,0,0,0,3,0,2,0,1,0,20,9,0.05,0.06,0.05,0.05,0.74,0.05,0.75,114,158,0.5,0.17,0.89,0.62,0.04,0.06,0.05,0.04,normal
237,tcp,smtp,S0,6892,425,0,0,0,30,0,1,0,0,0,0,5,0,3,0,0,0,8,43,0.09,0.1,0.02,0.02,0.71,0.08,0.77,166,119,0.81,0.82,0.67,0.71,0.09,0.11,0.02,0.03,normal
4,tcp,http,S0,47,37,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,212,245,0.89,0.88,0.06,0.06,0.86,0.03,0.95,77,32,0.06,0.77,0.94,0.07,1.06,0.75,0.05,0.07,pod
72,tcp,smtp,SF,4358,873,0,0,0,29,0,1,1,0,0,0,7,0,4,0,0,0,7,8,0.15,0.17,0.24,0.27,0.59,0.48,0.51,148,175,0.99,0.6,0.63,0.1,0.14,0.2,0.21,0.24,ftp_write
3,tcp,private,S0,6,20,0,3,0,15,0,0,0,0,0,0,0,0,0,0,1,1,414,498,0.91,0.98,0.05,0.05,0.87,0.09,0.45,167,124,0.77,0.3,0.96,0.39,0.77,0.92,0.04,0.06,neptune
192,icmp,smtp,S0,6456,1568,0,0,0,24,0,1,0,0,0,0,2,0,4,0,0,0,20,31,0.04,0.04,0.07,0.08,0.82,0.2,0.49,191,107,0.58,0.57,0.01,0.01,0.05,0.03,0.06,0.06,normal
0,icmp,http,RSTO,19,35,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,1,228,339,0.93,0.78,0.01,0.01,0.94,0.0,0.29,225,5,0.78,0.44,0.05,0.55,0.97,1.09,0.01,0.01,pod
115,tcp,domain,S0,3044,3673,0,0,0,30,0,1,0,0,0,0,3,0,1,0,0,0,17,41,0.1,0.1,0.01,0.01,0.89,0.0,0.73,196,179,0.87,0.6,0.24,0.03,0.11,0.11,0.01,0.0,normal
99,udp,ssh,SF,3963,5096,0,0,0,29,0,1,0,0,0,0,5,0,0,0,0,0,30,37,0.07,0.07,0.04,0.04,0.97,0.28,0.55,58,50,0.22,0.39,0.42,0.14,0.07,0.07,0.04,0.03,normal
206,tcp,smtp,SF,8002,7348,0,0,0,24,0,1,0,0,0,0,3,0,1,0,0,0,33,32,0.03,0.03,0.04,0.05,0.73,0.24,0.73,173,149,0.18,0.63,0.79,0.52,0.02,0.03,0.05,0.04,normal
2,tcp,private,S0,2,40,0,1,0,28,0,0,0,0,0,0,0,0,0,0,1,1,295,370,0.87,0.74,0.15,0.15,0.87,0.01,0.04,246,172,0.84,0.48,0.35,0.63,0.65,0.66,0.12,0.19,back
33,tcp,ftp,SF,7464,176,0,0,0,8,2,1,2,0,0,0,10,0,3,0,1,0,6,10,0.02,0.02,0.08,0.07,0.49,0.3,0.15,95,62,0.23,0.5,0.23,0.39,0.02,0.02,0.06,0.07,guess_passwd
4,icmp,private,SF,30,11,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,151,4,0.73,0.83,0.35,0.4,0.25,0.86,0.11,225,157,0.57,0.62,0.4,0.16,0.63,0.57,0.4,0.44,nmap
291,udp,domain,S0,7903,7356,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,47,42,0.04,0.05,0.07,0.06,0.94,0.25,0.91,86,52,0.87,0.49,0.25,0.75,0.05,0.04,0.05,0.05,normal
2,tcp,http,REJ,90,13,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,1,363,502,0.92,0.76,0.09,0.1,0.93,0.09,0.28,159,249,0.25,0.09,0.81,0.55,0.94,0.99,0.11,0.06,neptune
0,tcp,private,RSTOS0,76,21,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,469,311,0.92,1.02,0.03,0.02,0.87,0.07,0.53,150,121,0.07,0.68,0.74,0.04,1.14,1.01,0.02,0.04,neptune
117,icmp,smtp,REJ,6558,3966,0,0,0,25,0,1,0,0,0,0,3,0,0,0,1,0,27,20,0.05,0.05,0.08,0.08,0.87,0.14,0.38,33,84,0.02,0.91,0.09,0.42,0.05,0.06,0.06,0.07,normal
2,tcp,eco_i,RSTO,5,20,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,345,180,0.93,0.99,0.16,0.13,0.96,0.02,0.6,131,79,0.56,0.98,0.47,0.53,0.9,0.78,0.12,0.15,back
264,icmp,smtp,SF,4582,7745,0,0,0,23,0,1,0,0,0,0,4,0,2,0,1,0,31,26,0.02,0.02,0.01,0.01,0.77,0.23,0.51,143,58,0.06,0.62,0.97,0.46,0.03,0.02,0.01,0.01,normal
55,icmp,http,REJ,7308,8613,0,0,0,23,0,1,0,0,0,0,4,0,3,0,0,0,8,44,0.1,0.11,0.04,0.04,0.9,0.12,0.07,195,4,0.85,0.51,0.42,0.07,0.1,0.1,0.05,0.04,normal
0,udp,http,REJ,61,39,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,1,282,462,0.96,1.14,0.02,0.03,0.91,0.09,0.98,137,137,0.35,0.97,0.41,0.99,0.96,1.13,0.02,0.02,smurf
246,udp,http,SF,1176,2197,0,0,0,24,0,1,0,0,0,0,2,0,0,0,1,0,31,10,0.05,0.05,0.01,0.0,0.82,0.15,0.81,181,7,0.09,0.05,0.57,0.86,0.06,0.04,0.0,0.0,normal
185,tcp,domain,SF,1756,6042,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,38,23,0.07,0.07,0.08,0.07,0.99,0.13,0.68,222,190,0.01,0.85,0.54,0.47,0.08,0.08,0.08,0.1,normal
134,icmp,ssh,S0,700,5524,0,0,0,9,0,1,0,0,0,0,5,0,3,0,0,0,17,13,0.01,0.01,0.08,0.07,0.82,0.18,0.67,223,125,0.05,0.41,0.93,0.45,0.01,0.01,0.1,0.06,normal
35,icmp,private,REJ,4603,5814,0,0,0,24,0,1,0,0,0,0,1,0,5,0,1,0,41,14,0.04,0.04,0.03,0.03,0.95,0.29,0.94,128,143,0.55,0.61,0.12,0.29,0.04,0.04,0.03,0.02,normal
2,udp,other,RSTOS0,1,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,100,255,0.95,0.83,0.08,0.08,0.97,0.03,0.32,174,51,0.26,0.57,0.46,0.18,1.11,1.16,0.1,0.1,teardrop
203,udp,smtp,SF,458,9870,0,0,0,23,0,1,0,0,0,0,5,0,3,0,1,0,3,17,0.08,0.08,0.07,0.07,0.97,0.02,0.39,244,26,0.37,0.51,0.39,0.28,0.06,0.07,0.09,0.06,normal
4,udp,eco_i,REJ,27,53,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,464,289,0.87,0.82,0.03,0.04,0.87,0.08,0.94,12,208,0.22,0.3,0.09,0.4,1.08,1.1,0.03,0.03,land
157,udp,smtp,S0,2280,5456,0,0,0,30,0,1,0,0,0,0,4,0,0,0,1,0,27,42,0.07,0.08,0.01,0.01,0.94,0.07,0.78,227,176,0.04,0.53,0.83,0.86,0.08,0.05,0.01,0.01,normal
297,tcp,smtp,REJ,2328,8061,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,24,48,0.1,0.09,0.0,0.0,0.74,0.19,0.88,198,236,0.49,0.92,0.08,0.95,0.09,0.13,0.0,0.0,normal
37,icmp,http,SF,1991,5346,0,0,0,16,0,1,0,0,0,0,1,0,4,0,0,0,6,24,0.01,0.01,0.09,0.1,0.78,0.09,0.88,209,127,0.58,0.93,0.73,0.93,0.01,0.01,0.12,0.09,normal
2,tcp,eco_i,S0,43,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,138,8,0.67,0.76,0.31,0.29,0.1,0.53,0.05,194,4,0.49,0.7,0.12,0.07,0.5,0.83,0.3,0.26,portsweep
110,tcp,ftp,SF,1922,3806,0,0,0,7,3,1,6,0,0,11,11,0,1,0,0,0,3,6,0.15,0.17,0.12,0.15,0.91,0.12,0.49,226,79,0.05,0.04,0.84,0.19,0.15,0.12,0.11,0.14,loadmodule
105,tcp,domain,S0,1382,2232,0,0,0,12,0,1,0,0,0,0,2,0,1,0,1,0,19,30,0.08,0.08,0.01,0.01,0.76,0.1,0.88,207,128,0.34,0.89,0.92,0.21,0.07,0.09,0.01,0.01,normal
178,udp,http,REJ,3008,4911,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,32,17,0.09,0.09,0.01,0.01,0.72,0.05,0.41,133,128,0.21,0.99,0.57,0.87,0.11,0.08,0.01,0.01,normal
17,tcp,telnet,S0,1789,688,0,0,0,6,0,0,0,0,0,0,4,0,3,0,0,0,16,5,0.23,0.26,0.17,0.19,0.35,0.43,0.85,145,109,0.58,0.69,0.51,0.63,0.24,0.19,0.15,0.16,warezmaster
184,udp,ssh,REJ,4487,539,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,49,37,0.07,0.08,0.03,0.03,0.87,0.22,0.07,1,241,0.96,0.5,0.55,0.1,0.08,0.07,0.04,0.02,normal
245,icmp,smtp,REJ,466,6492,0,0,0,10,0,1,0,0,0,0,2,0,1,0,1,0,48,5,0.08,0.08,0.08,0.08,0.73,0.11,0.86,222,244,0.3,0.91,0.51,0.36,0.07,0.1,0.06,0.1,normal
267,icmp,ftp,SF,6380,7142,0,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,49,20,0.04,0.03,0.1,0.09,0.83,0.22,0.99,27,29,0.75,0.08,0.73,0.92,0.03,0.03,0.1,0.08,normal
99,icmp,smtp,SF,7742,8122,0,0,0,9,0,1,0,0,0,0,0,0,5,0,1,0,49,27,0.02,0.02,0.01,0.01,0.89,0.22,0.69,47,4,0.13,0.36,0.29,0.77,0.02,0.02,0.01,0.01,normal
125,icmp,domain,REJ,2780,2878,0,0,0,29,0,1,0,0,0,0,1,0,2,0,0,0,15,3,0.04,0.04,0.04,0.03,0.84,0.14,0.8,112,154,0.54,0.64,0.91,0.48,0.06,0.04,0.04,0.03,normal
47,tcp,ssh,SF,1197,606,0,0,0,14,1,1,6,0,2,68,2,5,4,0,1,0,4,2,0.11,0.1,0.2,0.23,0.84,0.21,0.63,238,149,0.26,0.34,0.57,0.8,0.14,0.1,0.23,0.23,loadmodule
251,tcp,ftp,REJ,5179,6071,0,0,0,9,0,1,0,0,0,0,1,0,1,0,0,0,11,9,0.07,0.07,0.02,0.02,0.83,0.04,0.92,65,25,0.41,0.05,0.53,0.81,0.09,0.09,0.02,0.02,normal
10,tcp,private,SF,1779,9060,0,0,0,4,0,1,0,0,0,0,2,0,2,0,0,0,26,42,0.01,0.01,0.02,0.02,0.86,0.02,0.14,86,242,0.39,0.97,0.16,0.27,0.02,0.01,0.02,0.02,normal
3,icmp,eco_i,RSTOS0,28,28,0,3,0,25,0,0,0,0,0,0,0,0,0,0,1,1,428,157,0.97,0.92,0.06,0.05,0.82,0.09,0.7,189,90,0.72,0.92,0.97,0.24,0.85,0.83,0.06,0.06,smurf
5,tcp,eco_i,S0,34,11,0,3,0,17,0,0,0,0,0,0,0,0,0,0,1,1,486,351,0.89,0.73,0.07,0.07,0.81,0.08,0.44,237,138,0.49,0.68,0.31,0.85,0.69,0.97,0.06,0.09,smurf
285,tcp,ssh,SF,3403,344,0,0,0,25,0,1,0,0,0,0,2,0,3,0,1,0,33,7,0.09,0.09,0.02,0.02,0.95,0.25,0.21,184,146,0.96,0.83,0.65,0.99,0.09,0.11,0.02,0.03,normal
50,icmp,ssh,SF,7057,1673,0,0,0,26,0,1,0,0,0,0,0,0,3,0,0,0,16,9,0.09,0.1,0.06,0.05,0.91,0.12,0.67,140,166,0.6,1.0,0.58,0.44,0.1,0.08,0.07,0.07,normal
179,icmp,ssh,SF,8678,5784,0,0,0,12,0,1,0,0,0,0,4,0,0,0,1,0,46,15,0.02,0.02,0.02,0.03,0.96,0.29,0.43,254,201,0.56,0.18,0.96,0.25,0.02,0.02,0.03,0.02,normal
76,tcp,smtp,REJ,5209,4009,0,0,0,8,0,1,0,0,0,0,4,0,1,0,1,0,14,14,0.05,0.06,0.0,0.0,0.95,0.25,0.34,211,200,0.15,0.62,0.59,0.48,0.05,0.04,0.0,0.0,normal
93,tcp,telnet,S0,5831,833,0,0,0,27,0,1,3,0,0,0,8,0,4,0,0,0,17,7,0.28,0.3,0.21,0.22,0.41,0.36,0.54,150,118,0.95,0.12,0.09,0.04,0.3,0.35,0.25,0.19,warezmaster
51,tcp,http,REJ,9668,840,0,0,0,11,0,1,3,0,0,0,0,0,0,0,1,0,5,3,0.25,0.29,0.21,0.24,0.53,0.21,0.37,229,218,0.74,0.48,0.57,0.65,0.19,0.26,0.22,0.16,phf
255,udp,smtp,REJ,2337,5380,0,0,0,20,0,1,0,0,0,0,3,0,3,0,1,0,32,31,0.06,0.06,0.05,0.04,0.92,0.3,0.96,145,21,0.78,0.95,0.07,0.25,0.06,0.05,0.06,0.07,normal
1,tcp,eco_i,RSTO,22,38,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,241,151,0.95,0.99,0.13,0.14,0.81,0.04,0.81,214,62,0.82,0.32,0.7,0.18,0.67,0.97,0.1,0.1,back
5,tcp,other,RSTOS0,16,48,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,312,281,0.98,0.87,0.08,0.07,0.88,0.03,0.15,178,152,0.53,0.64,0.76,0.27,0.93,1.04,0.06,0.07,neptune
182,tcp,domain,SF,5237,7556,0,0,0,8,0,1,0,0,0,0,4,0,1,0,1,0,40,18,0.01,0.01,0.01,0.01,0.99,0.07,0.91,218,38,0.54,0.81,0.53,0.18,0.0,0.01,0.01,0.01,normal
